match_id,batsman,bowler,runs,extras,wicket
225255,IR Bell,Mohammad Sami,0,0,0
225255,IR Bell,Mohammad Sami,0,0,0
225255,IR Bell,Mohammad Sami,0,0,0
225255,PD Collingwood,Shahid Afridi,1,0,0
225255,IR Bell,Shahid Afridi,1,0,0
225255,PD Collingwood,Shahid Afridi,0,0,0
225255,PD Collingwood,Shahid Afridi,4,0,0
225255,PD Collingwood,Shahid Afridi,4,0,0
225255,PD Collingwood,Shahid Afridi,0,0,0
225255,IR Bell,Mohammad Sami,1,0,0
225255,PD Collingwood,Mohammad Sami,1,0,0
225255,IR Bell,Mohammad Sami,0,0,0
225255,IR Bell,Mohammad Sami,1,0,0
225255,PD Collingwood,Mohammad Sami,0,0,0
225255,PD Collingwood,Mohammad Sami,4,0,0
225255,IR Bell,Shahid Afridi,0,0,0
225255,IR Bell,Shahid Afridi,1,0,0
225255,PD Collingwood,Shahid Afridi,0,0,0
225255,PD Collingwood,Shahid Afridi,0,0,0
225255,PD Collingwood,Shahid Afridi,0,0,0
225255,PD Collingwood,Shahid Afridi,0,0,0
225255,IR Bell,Abdul Razzaq,0,0,0
225255,IR Bell,Abdul Razzaq,0,0,0
225255,IR Bell,Abdul Razzaq,0,0,0
225255,IR Bell,Abdul Razzaq,1,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,IR Bell,Shahid Afridi,0,0,0
225255,IR Bell,Shahid Afridi,0,0,0
225255,IR Bell,Shahid Afridi,0,0,0
225255,IR Bell,Shahid Afridi,1,0,0
225255,PD Collingwood,Shahid Afridi,0,0,0
225255,PD Collingwood,Shahid Afridi,1,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,1,0,0
225255,IR Bell,Abdul Razzaq,0,0,0
225255,IR Bell,Abdul Razzaq,0,0,0
225255,IR Bell,Abdul Razzaq,0,0,0
225255,PD Collingwood,Shahid Afridi,0,0,0
225255,PD Collingwood,Shahid Afridi,0,0,0
225255,PD Collingwood,Shahid Afridi,1,0,0
225255,IR Bell,Shahid Afridi,0,0,0
225255,IR Bell,Shahid Afridi,0,0,0
225255,IR Bell,Shahid Afridi,1,0,0
225255,IR Bell,Abdul Razzaq,0,0,0
225255,IR Bell,Abdul Razzaq,0,0,0
225255,IR Bell,Abdul Razzaq,1,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,3,0,0
225255,PD Collingwood,Shahid Afridi,0,0,0
225255,PD Collingwood,Shahid Afridi,0,0,0
225255,PD Collingwood,Shahid Afridi,0,0,0
225255,PD Collingwood,Shahid Afridi,1,0,0
225255,IR Bell,Shahid Afridi,1,0,0
225255,PD Collingwood,Shahid Afridi,0,0,0
225255,IR Bell,Abdul Razzaq,1,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,4,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,1,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,4,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,1,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,1,0,0
225255,IR Bell,Abdul Razzaq,0,0,0
225255,IR Bell,Abdul Razzaq,0,0,0
225255,IR Bell,Abdul Razzaq,0,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,1,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,3,0,0
225255,IR Bell,Abdul Razzaq,0,0,0
225255,IR Bell,Abdul Razzaq,1,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,IR Bell,Abdul Razzaq,2,0,0
225255,IR Bell,Abdul Razzaq,0,0,0
225255,IR Bell,Abdul Razzaq,1,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,4,0,0
225255,PD Collingwood,Abdul Razzaq,1,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,1,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,4,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,0,0,0
225255,PD Collingwood,Abdul Razzaq,1,0,0
225255,PD Collingwood,Imran Farhat,0,0,0
225255,PD Collingwood,Imran Farhat,1,0,0
225255,IR Bell,Imran Farhat,1,0,0
225255,PD Collingwood,Imran Farhat,0,0,0
225255,PD Collingwood,Imran Farhat,0,0,0
225255,PD Collingwood,Imran Farhat,1,0,0
225255,PD Collingwood,Umar Gul,0,1,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,0,1,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,0,1,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,1,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,1,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,PD Collingwood,Danish Kaneria,1,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,1,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,PD Collingwood,Danish Kaneria,1,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,1,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,IR Bell,Umar Gul,1,0,0
225255,PD Collingwood,Umar Gul,0,1,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,0,0,0
225255,PD Collingwood,Umar Gul,1,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,0,0,0
225255,PD Collingwood,Danish Kaneria,0,0,1
225255,GO Jones,Danish Kaneria,0,0,0
225255,GO Jones,Danish Kaneria,0,0,0
225255,GO Jones,Danish Kaneria,0,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,IR Bell,Umar Gul,2,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,GO Jones,Danish Kaneria,4,0,0
225255,GO Jones,Danish Kaneria,0,0,0
225255,GO Jones,Danish Kaneria,0,0,0
225255,GO Jones,Danish Kaneria,0,0,0
225255,GO Jones,Danish Kaneria,0,0,0
225255,GO Jones,Danish Kaneria,0,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,IR Bell,Umar Gul,4,0,0
225255,IR Bell,Umar Gul,2,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,GO Jones,Danish Kaneria,0,0,0
225255,GO Jones,Danish Kaneria,0,0,0
225255,GO Jones,Danish Kaneria,0,0,0
225255,GO Jones,Danish Kaneria,0,0,0
225255,GO Jones,Danish Kaneria,0,0,0
225255,GO Jones,Danish Kaneria,1,0,0
225255,GO Jones,Mohammad Sami,0,0,0
225255,GO Jones,Mohammad Sami,0,0,0
225255,GO Jones,Mohammad Sami,6,0,0
225255,GO Jones,Mohammad Sami,3,0,0
225255,IR Bell,Mohammad Sami,1,0,0
225255,GO Jones,Mohammad Sami,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,GO Jones,Mohammad Sami,1,0,0
225255,IR Bell,Mohammad Sami,1,0,0
225255,GO Jones,Mohammad Sami,0,0,0
225255,GO Jones,Mohammad Sami,0,0,0
225255,GO Jones,Mohammad Sami,0,0,0
225255,GO Jones,Mohammad Sami,1,0,0
225255,GO Jones,Danish Kaneria,2,0,0
225255,GO Jones,Danish Kaneria,0,0,0
225255,GO Jones,Danish Kaneria,0,0,0
225255,GO Jones,Danish Kaneria,0,0,0
225255,GO Jones,Danish Kaneria,0,0,1
225255,LE Plunkett,Danish Kaneria,0,0,0
225255,IR Bell,Mohammad Sami,0,0,0
225255,IR Bell,Mohammad Sami,0,0,0
225255,IR Bell,Mohammad Sami,4,0,0
225255,IR Bell,Mohammad Sami,0,0,0
225255,IR Bell,Mohammad Sami,0,0,0
225255,IR Bell,Mohammad Sami,0,0,0
225255,LE Plunkett,Danish Kaneria,0,0,0
225255,LE Plunkett,Danish Kaneria,0,0,0
225255,LE Plunkett,Danish Kaneria,0,0,0
225255,LE Plunkett,Danish Kaneria,0,0,0
225255,LE Plunkett,Danish Kaneria,0,0,1
225255,MJ Hoggard,Danish Kaneria,0,0,0
225255,IR Bell,Shahid Afridi,4,0,0
225255,IR Bell,Shahid Afridi,0,0,0
225255,IR Bell,Shahid Afridi,0,0,0
225255,IR Bell,Shahid Afridi,1,0,0
225255,MJ Hoggard,Shahid Afridi,0,0,0
225255,MJ Hoggard,Shahid Afridi,0,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,MJ Hoggard,Danish Kaneria,0,0,0
225255,MJ Hoggard,Danish Kaneria,0,0,0
225255,MJ Hoggard,Danish Kaneria,0,0,0
225255,MJ Hoggard,Danish Kaneria,0,0,0
225255,MJ Hoggard,Danish Kaneria,0,0,0
225255,IR Bell,Shahid Afridi,1,0,0
225255,MJ Hoggard,Shahid Afridi,4,0,0
225255,MJ Hoggard,Shahid Afridi,0,0,0
225255,MJ Hoggard,Shahid Afridi,0,0,0
225255,MJ Hoggard,Shahid Afridi,0,0,0
225255,MJ Hoggard,Shahid Afridi,0,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,MJ Hoggard,Danish Kaneria,0,0,0
225255,MJ Hoggard,Danish Kaneria,1,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,MJ Hoggard,Danish Kaneria,0,0,0
225255,IR Bell,Shahid Afridi,1,0,0
225255,MJ Hoggard,Shahid Afridi,0,0,0
225255,MJ Hoggard,Shahid Afridi,0,0,0
225255,MJ Hoggard,Shahid Afridi,0,0,0
225255,MJ Hoggard,Shahid Afridi,0,0,0
225255,MJ Hoggard,Shahid Afridi,0,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,MJ Hoggard,Danish Kaneria,1,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,MJ Hoggard,Danish Kaneria,0,0,0
225255,MJ Hoggard,Danish Kaneria,2,0,0
225255,MJ Hoggard,Danish Kaneria,0,0,0
225255,IR Bell,Shahid Afridi,0,0,0
225255,IR Bell,Shahid Afridi,1,0,0
225255,MJ Hoggard,Shahid Afridi,0,0,0
225255,MJ Hoggard,Shahid Afridi,0,0,0
225255,MJ Hoggard,Shahid Afridi,0,0,0
225255,MJ Hoggard,Shahid Afridi,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,MJ Hoggard,Danish Kaneria,0,0,0
225255,MJ Hoggard,Danish Kaneria,0,0,0
225255,MJ Hoggard,Danish Kaneria,0,0,0
225255,MJ Hoggard,Danish Kaneria,0,0,0
225255,IR Bell,Umar Gul,2,0,0
225255,IR Bell,Umar Gul,0,0,0
225255,IR Bell,Umar Gul,4,0,0
225255,IR Bell,Umar Gul,2,0,0
225255,IR Bell,Umar Gul,2,0,0
225255,IR Bell,Umar Gul,0,1,0
225255,IR Bell,Umar Gul,1,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,MJ Hoggard,Danish Kaneria,1,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,MJ Hoggard,Danish Kaneria,0,0,0
225255,IR Bell,Shahid Afridi,1,0,0
225255,MJ Hoggard,Shahid Afridi,4,0,0
225255,MJ Hoggard,Shahid Afridi,0,0,1
225255,SJ Harmison,Shahid Afridi,0,0,0
225255,SJ Harmison,Shahid Afridi,0,0,0
225255,SJ Harmison,Shahid Afridi,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,SJ Harmison,Danish Kaneria,0,0,0
225255,SJ Harmison,Danish Kaneria,0,0,0
225255,SJ Harmison,Danish Kaneria,0,0,0
225255,IR Bell,Shahid Afridi,0,0,0
225255,IR Bell,Shahid Afridi,0,0,0
225255,IR Bell,Shahid Afridi,0,0,0
225255,IR Bell,Shahid Afridi,0,0,0
225255,IR Bell,Shahid Afridi,1,0,0
225255,SJ Harmison,Shahid Afridi,0,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,SJ Harmison,Danish Kaneria,1,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,SJ Harmison,Danish Kaneria,0,0,0
225255,SJ Harmison,Danish Kaneria,1,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,IR Bell,Shahid Afridi,2,0,0
225255,IR Bell,Shahid Afridi,1,0,1
225255,IR Bell,Shahid Afridi,0,0,0
225255,IR Bell,Shahid Afridi,1,0,0
225255,MS Panesar,Shahid Afridi,0,0,0
225255,MS Panesar,Shahid Afridi,0,0,0
225255,IR Bell,Danish Kaneria,0,0,0
225255,IR Bell,Danish Kaneria,1,0,0
225255,MS Panesar,Danish Kaneria,0,0,0
225255,MS Panesar,Danish Kaneria,0,0,0
225255,MS Panesar,Danish Kaneria,0,0,0
225255,MS Panesar,Danish Kaneria,0,0,0
225255,IR Bell,Shahid Afridi,0,0,0
225255,IR Bell,Shahid Afridi,0,0,0
225255,IR Bell,Shahid Afridi,1,0,0
225255,Salman Butt,MJ Hoggard,0,0,0
225255,Salman Butt,MJ Hoggard,1,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,0,1,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Salman Butt,SJ Harmison,4,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Imran Farhat,MJ Hoggard,4,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,4,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,4,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Salman Butt,SJ Harmison,1,0,0
225255,Imran Farhat,SJ Harmison,0,0,0
225255,Imran Farhat,SJ Harmison,4,0,0
225255,Salman Butt,MJ Hoggard,0,0,0
225255,Salman Butt,MJ Hoggard,2,0,0
225255,Salman Butt,MJ Hoggard,2,0,0
225255,Salman Butt,MJ Hoggard,0,0,0
225255,Salman Butt,MJ Hoggard,0,0,0
225255,Salman Butt,MJ Hoggard,0,0,0
225255,Imran Farhat,SJ Harmison,0,0,0
225255,Imran Farhat,SJ Harmison,0,0,0
225255,Imran Farhat,SJ Harmison,0,0,0
225255,Imran Farhat,SJ Harmison,0,0,0
225255,Imran Farhat,SJ Harmison,1,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Salman Butt,SJ Harmison,0,0,0
225255,Salman Butt,SJ Harmison,0,0,1
225255,Faisal Iqbal,SJ Harmison,0,0,0
225255,Faisal Iqbal,SJ Harmison,0,0,1
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,0,0,0
225255,Imran Farhat,MJ Hoggard,1,0,0
225255,Mohammad Yousuf,MJ Hoggard,0,0,0
225255,Mohammad Yousuf,MJ Hoggard,0,0,0
225255,Imran Farhat,SJ Harmison,0,0,0
225255,Imran Farhat,SJ Harmison,0,0,0
225255,Imran Farhat,SJ Harmison,2,0,0
225255,Imran Farhat,SJ Harmison,0,0,0
225255,Imran Farhat,SJ Harmison,0,0,0
225255,Imran Farhat,SJ Harmison,0,0,0
225255,Mohammad Yousuf,MJ Hoggard,4,0,0
225255,Mohammad Yousuf,MJ Hoggard,4,0,0
225255,Mohammad Yousuf,MJ Hoggard,0,0,0
225255,Mohammad Yousuf,MJ Hoggard,0,0,0
225255,Mohammad Yousuf,MJ Hoggard,0,0,0
225255,Mohammad Yousuf,MJ Hoggard,0,0,0
225255,Imran Farhat,SJ Harmison,0,0,0
225255,Imran Farhat,SJ Harmison,0,0,0
225255,Imran Farhat,SJ Harmison,0,0,0
225255,Imran Farhat,SJ Harmison,0,0,0
225255,Imran Farhat,SJ Harmison,2,0,0
225255,Imran Farhat,SJ Harmison,0,0,0
225255,Mohammad Yousuf,MS Panesar,1,0,0
225255,Imran Farhat,MS Panesar,0,0,0
225255,Imran Farhat,MS Panesar,4,0,0
225255,Imran Farhat,MS Panesar,1,0,0
225255,Mohammad Yousuf,MS Panesar,1,0,0
225255,Imran Farhat,MS Panesar,0,0,0
225255,Mohammad Yousuf,LE Plunkett,0,0,0
225255,Mohammad Yousuf,LE Plunkett,0,0,0
225255,Mohammad Yousuf,LE Plunkett,4,0,0
225255,Mohammad Yousuf,LE Plunkett,0,1,0
225255,Mohammad Yousuf,LE Plunkett,0,0,0
225255,Mohammad Yousuf,LE Plunkett,0,1,0
225255,Mohammad Yousuf,LE Plunkett,4,0,0
225255,Mohammad Yousuf,LE Plunkett,0,0,0
225255,Imran Farhat,MS Panesar,1,0,0
225255,Mohammad Yousuf,MS Panesar,0,0,0
225255,Mohammad Yousuf,MS Panesar,0,0,0
225255,Mohammad Yousuf,MS Panesar,1,0,0
225255,Imran Farhat,MS Panesar,0,0,0
225255,Imran Farhat,MS Panesar,1,0,0
225255,Imran Farhat,LE Plunkett,0,0,0
225255,Imran Farhat,LE Plunkett,0,0,0
225255,Imran Farhat,LE Plunkett,0,0,0
225255,Imran Farhat,LE Plunkett,4,0,0
225255,Imran Farhat,LE Plunkett,0,0,1
225255,Mohammad Sami,LE Plunkett,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Mohammad Yousuf,SJ Harmison,1,0,0
225255,Mohammad Sami,SJ Harmison,0,0,0
225255,Mohammad Sami,SJ Harmison,0,0,0
225255,Mohammad Sami,SJ Harmison,0,0,0
225255,Mohammad Sami,SJ Harmison,0,0,0
225255,Mohammad Yousuf,MS Panesar,1,0,0
225255,Mohammad Sami,MS Panesar,0,0,0
225255,Mohammad Sami,MS Panesar,0,0,0
225255,Mohammad Sami,MS Panesar,0,0,0
225255,Mohammad Sami,MS Panesar,0,0,0
225255,Mohammad Sami,MS Panesar,0,0,0
225255,Mohammad Yousuf,MJ Hoggard,0,0,0
225255,Mohammad Yousuf,MJ Hoggard,0,0,0
225255,Mohammad Yousuf,MJ Hoggard,1,0,0
225255,Mohammad Sami,MJ Hoggard,0,0,0
225255,Mohammad Sami,MJ Hoggard,0,0,1
225255,Inzamam-ul-Haq,MJ Hoggard,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Mohammad Yousuf,SJ Harmison,4,0,0
225255,Mohammad Yousuf,SJ Harmison,1,0,0
225255,Inzamam-ul-Haq,SJ Harmison,0,0,0
225255,Inzamam-ul-Haq,SJ Harmison,0,0,0
225255,Mohammad Yousuf,MJ Hoggard,0,0,0
225255,Mohammad Yousuf,MJ Hoggard,0,0,0
225255,Mohammad Yousuf,MJ Hoggard,0,1,0
225255,Mohammad Yousuf,MJ Hoggard,1,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,1,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,4,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Mohammad Yousuf,SJ Harmison,4,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,1,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,1,1,0
225255,Mohammad Yousuf,MJ Hoggard,1,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,0,0
225255,Mohammad Yousuf,SJ Harmison,4,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Mohammad Yousuf,SJ Harmison,0,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,1,0,0
225255,Mohammad Yousuf,MJ Hoggard,0,0,0
225255,Mohammad Yousuf,MJ Hoggard,1,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,1,0
225255,Inzamam-ul-Haq,MJ Hoggard,0,0,0
225255,Inzamam-ul-Haq,MJ Hoggard,1,0,0
225255,Mohammad Yousuf,MJ Hoggard,0,0,0
225255,Inzamam-ul-Haq,SJ Harmison,0,0,0
225255,Inzamam-ul-Haq,SJ Harmison,2,0,0
225255,Inzamam-ul-Haq,SJ Harmison,4,0,0
225255,Inzamam-ul-Haq,SJ Harmison,4,0,0
225255,Inzamam-ul-Haq,SJ Harmison,0,0,0
225255,Inzamam-ul-Haq,SJ Harmison,0,0,0
225255,Mohammad Yousuf,MJ Hoggard,0,0,0
225255,Mohammad Yousuf,MJ Hoggard,4,0,0
225255,Mohammad Yousuf,MJ Hoggard,0,0,0
225255,Mohammad Yousuf,MJ Hoggard,0,0,0
